SEND_REASON,CYCLE_COUNT,MIN_VOLTAGE,MAX_VOLTAGE,PROGRAM_NO,TEMP,FINAL_TEMP,HEATER_ON_TIME,ENV_TEMP,INIT_WATER_TEMP,SPIN,SPIN_EXECUTED,DIRT_LEVEL,DELAY_TIME,AUX_FUNC_MSB_H,AUX_FUNC_MSB_L,AUX_FUNC_LSB_H,AUX_FUNC_LSB_L,UNBALANCED_LOAD,SPIN_TRY_COUNT,LOAD_VALVE_MEASURE,VALVE_OPEN_COUNT,EXTRA_RINSE_COUNT,CHILD_LOCK,EFFECTIVE_PROG_TIME,ERROR_5,ERROR_4,ERROR_3,ERROR_2,ERROR_1,INFO,SERVICE_MODE_ENTER_COUNT,DET_DOSE,SOFT_DOSE,SECURITY_RISK,VISIBLE_ERROR_1,VISIBLE_ERROR_2,VISIBLE_ERROR_3,VISIBLE_ERROR_4,VISIBLE_ERROR_5,HIDDEN_ERRORS_1,HIDDEN_ERRORS_2,PRECAUTIONS_1,PRECAUTIONS_2,WARNINGS,HEATER_TO_PUMP_DURATION,HEATER_DURATION_EXCEPT_HEATING_STEP,HEATER_HYSTERESIS_COUNT,MAIN_WASH_VALVE_OPEN_COUNT,MAIN_WASH_START_TEMP,MAIN_WASH_END_TEMP,MAIN_WASH_100RPM_ATTEMPT_COUNT,MAIN_WASH_ACCELERATION,MAIN_WASH_MAX_RPM,MAIN_WASH_MAX_RPM_DURATION,FIRST_RINSE_VALVE_OPEN_COUNT,FIRST_RINSE_START_TEMP,FIRST_RINSE_END_TEMP,FIRST_RINSE_100RPM_ATTEMPT_COUNT,FIRST_RINSE_ACCELERATION,FIRST_RINSE_MAX_RPM,FIRST_RINSE_MAX_RPM_DURATION,SECOND_RINSE_VALVE_OPEN_COUNT,SECOND_RINSE_START_TEMP,SECOND_RINSE_END_TEMP,SECOND_RINSE_100RPM_ATTEMP_COUNT,SECOND_RINSE_ACCELERATION,SECOND_RINSE_MAX_RPM,SECOND_RINSE_MAX_RPM_DURATION,EXTRA_RINSE_VALVE_OPEN_COUNT,EXTRA_RINSE_START_TEMP,EXTRA_RINSE_END_TEMP,EXTRA_RINSE_100RPM_TRY_COUNT,EXTRA_RINSE_ACCELERATION,EXTRA_RINSE_MAX_RPM,EXTRA_RINSE_MAX_RPM_DURATION,LAST_SPIN_ACCELERATION,LAST_SPIN_MAX_REV_DURATION,LAST_SPIN_MAX_REV,LAST_SPIN_100RPM_TRY_COUNT,AWASH_ID,FRICTION,INERTIA,CALIBRATED_FRICTION,CALIBRATED_INERTIA,AFTER_HEAT_VALVE_OPEN_COUNT,CYCLE_COUNT_AFTER_LAST_MOTOR_CALIBRATION,BASE_PROGRAM,DRUM_CAPACITY,COLD_WASH_W_LEVEL_VALUE_F2,COLD_WASH_W_LEVEL_VALUE_F3,MAIN_MACHINE_FEATURES,AVAILABLE_SPIN_LEVELS,PROGRAM_PLANNED_TIME,RINSE_WATER_LEVEL_DEFAULT_VALUE,WASHING_STEP_TIME_DATA_FACTORY_SETTINGS,HEATING_TIME_DATA_FACTORY_SETTINGS,WASHING_OPEN_TIME_DATA_FACTORY_SETTINGS,WASHING_CLOSE_TIME_DATA_FACTORY_SETTINGS,connState
['ERROR'],21,1100,1150,2,40,31,6,25,19,800,30,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,UNMEASURED,1,0,OFF,33,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],16,0,0,1,40,29,0,0,3,0,1,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,21,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
"['NORMAL', 'ERROR']",21,1100,1150,2,40,31,6,25,19,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",1209,0,UNMEASURED,1,0,OFF,64,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],16,0,0,1,40,29,0,0,3,0,1,27,23,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,35,60,31,71,43,80,2,7,0,0,0,0,0,21,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],22,1070,1140,4,40,40,14,25,22,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2440,0,UNMEASURED,0,1,OFF,112,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],4,0,0,1,41,39,3,61,80,55,1,33,24,0,56,80,54,0,18,19,0,0,5,0,1,25,20,0,0,8,0,55,74,80,0,7,37636,60435,8195,62995,0,22,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
['NORMAL'],23,1070,1150,4,40,40,15,24,22,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2220,0,UNMEASURED,0,1,OFF,121,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],4,0,0,1,41,39,7,52,80,49,1,33,23,1,52,80,53,0,18,18,0,0,5,0,1,24,20,0,0,9,0,54,81,80,1,7,57604,62738,28163,65298,0,23,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
['NORMAL'],24,1130,1190,4,40,41,13,24,23,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4499,0,UNMEASURED,0,1,ON,115,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],3,0,0,2,41,39,1,54,80,54,1,34,23,0,53,80,60,0,18,19,0,0,5,0,1,24,19,0,0,8,0,57,77,80,1,7,10501,62738,46595,65298,0,24,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
['ERROR'],25,1110,1160,4,40,40,16,25,21,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,LIGHT,1,1,ON,108,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],3,0,0,3,40,39,1,54,80,58,1,32,23,8,55,80,50,0,18,18,0,0,5,0,1,24,19,0,0,8,0,0,0,0,0,7,25604,64788,61698,1813,0,25,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
"['NORMAL', 'ERROR']",25,1110,1160,4,40,40,16,25,22,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4784,0,UNMEASURED,0,1,ON,122,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],3,0,0,3,40,39,1,54,80,58,1,32,23,8,55,80,50,0,18,18,0,0,5,0,1,24,19,0,0,8,0,54,75,80,0,7,25604,64788,61698,1813,0,25,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
['NORMAL'],26,1130,1190,4,40,40,20,25,23,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4446,0,UNMEASURED,0,1,OFF,128,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],4,0,0,5,41,40,1,54,80,53,1,34,24,0,54,80,50,0,18,19,0,0,5,0,1,24,20,0,0,8,0,56,68,80,1,7,4869,54038,40963,56342,0,26,AUTOPROGRAM,10_KG_(X54+1),46083,60672,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
['NORMAL'],27,1100,1140,1,60,19,0,25,20,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3314,0,UNMEASURED,1,0,OFF,169,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],123,0,0,1,0,25,1,65,80,44,1,26,22,1,35,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,185,80,0,7,25348,60435,61442,62995,0,27,COTTON_ECO,10_KG_(X54+1),54295,52225,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",161,62465,0,0,40,1,online
"['NORMAL', 'ADAPTIVE_WASH']",28,1070,1150,7,40,31,5,25,20,800,800,MEDIUM,0,[],[],['ADD_RINSE'],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",1782,0,UNMEASURED,1,1,ON,79,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],17,0,0,1,40,30,0,0,3,0,1,28,23,0,0,3,0,1,22,21,1,31,60,29,1,22,19,0,0,3,0,69,48,80,1,7,0,0,0,0,0,28,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",72,45060,0,20,0,0,online
"['NORMAL', 'ADAPTIVE_WASH']",28,1070,1150,7,40,31,5,25,20,800,800,MEDIUM,0,[],[],['ADD_RINSE'],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",1782,0,UNMEASURED,1,1,ON,79,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],17,0,0,1,40,30,0,0,3,0,1,28,23,0,0,3,0,1,22,21,1,31,60,29,1,22,19,0,0,3,0,69,48,80,1,7,0,0,0,0,0,28,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",72,45060,0,20,0,0,online
['NORMAL'],29,1070,1150,2,40,33,8,25,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3049,0,UNMEASURED,1,0,OFF,69,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],15,0,0,1,40,32,0,0,3,0,1,30,24,0,0,3,0,0,0,0,0,0,0,0,0,24,0,2,34,60,30,68,46,80,2,7,0,0,0,0,0,29,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],30,1080,1140,3,40,32,5,25,21,600,600,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",5438,0,UNMEASURED,1,1,OFF,95,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],3,0,0,4,32,28,1,31,60,82,1,26,21,7,34,60,69,0,19,20,0,0,5,0,1,22,20,9,29,60,77,44,130,60,2,7,24836,17428,60930,19988,0,30,AUSTRALIA,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",58,65535,0,2,0,0,online
['ERROR'],31,1080,1140,2,40,0,8,25,19,800,30,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,UNMEASURED,1,0,OFF,15,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],0,0,0,1,38,38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24836,17428,60930,19988,0,31,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,0,0,20,0,0,online
"['NORMAL', 'ERROR']",31,1080,1150,2,40,34,10,25,19,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2210,0,UNMEASURED,1,0,OFF,63,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],13,0,0,1,40,33,0,0,3,0,1,31,24,0,0,4,0,0,0,0,0,0,0,0,0,25,0,1,34,60,35,73,42,80,0,7,24836,17428,60930,19988,0,31,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],32,1100,1710,4,40,35,12,22,22,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2752,0,UNMEASURED,0,2,OFF,146,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],42,0,0,2,41,35,2,54,80,43,1,32,24,0,55,80,44,0,18,19,0,0,5,0,2,24,20,1,55,80,92,69,37,80,1,7,26629,50197,62723,52757,1,32,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,20,35,22,4,online
['NORMAL'],33,1100,1150,3,40,35,3,24,22,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",1916,0,UNMEASURED,1,0,OFF,59,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],0,0,0,1,35,35,5,0,24,1,1,25,22,0,16,45,3,0,21,21,0,0,5,0,0,0,0,0,0,0,0,68,46,80,2,7,31236,4878,1795,7438,0,33,AUSTRALIA,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",58,65535,0,3,0,0,online
['SERVICE_CALL'],34,1100,1150,4,40,37,10,24,21,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,LIGHT,1,1,OFF,89,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],14,0,0,1,41,37,1,59,80,45,1,33,26,1,60,80,39,0,0,0,0,0,0,0,1,27,22,1,35,80,23,0,0,0,0,7,47107,27153,17666,29713,0,34,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,25,0,0,online
"['NORMAL', 'SERVICE_CALL']",34,1080,1150,4,40,37,10,24,21,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2250,0,UNMEASURED,1,1,OFF,106,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],14,0,0,1,41,37,1,59,80,45,1,33,26,1,60,80,39,0,21,21,0,0,5,0,1,27,22,1,35,80,23,71,47,80,2,7,47107,27153,17666,29713,0,34,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,25,0,0,online
['NORMAL'],35,1070,1140,3,40,29,2,25,21,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",1811,0,UNMEASURED,1,1,ON,67,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],5,0,0,1,29,26,2,32,59,2,1,25,22,1,31,59,2,0,19,20,0,0,5,0,2,22,20,0,0,8,0,70,53,80,0,7,12549,28179,48643,30483,0,35,AUSTRALIA,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",58,65535,5,3,22,4,online
['NORMAL'],36,1090,1170,4,60,60,33,25,23,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3725,0,UNMEASURED,0,2,OFF,135,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],4,0,0,2,61,36,2,55,80,46,1,42,28,6,53,80,53,0,19,19,0,0,5,0,2,28,20,1,57,80,55,56,71,80,2,7,1284,28948,37378,31508,0,36,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,65535,0,5,0,0,online
['ERROR'],36,1090,1170,4,0,0,0,0,0,0,0,UNMEASURED,0,[],[],[],[],0,0,UNMEASURED,0,0,OFF,0,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],[],[],[],4,0,0,2,61,36,2,55,80,46,1,42,28,6,53,80,53,0,19,19,0,0,5,0,2,28,20,1,57,80,55,56,71,80,2,7,1284,28948,37378,31508,0,36,None,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']",[],115,65535,0,5,0,0,online
['NORMAL'],37,1110,1710,3,40,0,0,0,0,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3862,0,UNMEASURED,0,1,OFF,16,OK,OK,OK,OK,SAFETY_UI_COM_ERROR,"['powerCut', 'runAfterCancel']",0,50,50,OK,[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,5,0,0,0,0,0,0,0,0,73,42,80,1,7,0,0,0,0,0,37,AUSTRALIA,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",15,0,0,0,0,0,online
['NORMAL'],38,1100,1170,4,40,37,14,23,21,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4957,0,UNMEASURED,1,1,OFF,125,OK,OK,OK,OK,SAFETY_UI_COM_ERROR,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],39,0,0,1,41,37,1,56,80,49,1,33,24,1,57,80,45,0,20,20,0,0,5,0,1,25,21,0,55,80,47,75,51,80,0,7,29444,25622,3,27926,0,38,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,20,35,22,4,online
['SERVICE_CALL'],39,1110,1170,4,40,41,14,26,22,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,LIGHT,1,0,OFF,93,OK,OK,OK,OK,SAFETY_UI_COM_ERROR,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],3,0,0,2,41,39,1,58,80,54,1,34,25,6,55,80,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19716,11797,55810,14357,0,39,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
['NORMAL'],40,1080,1150,1,60,50,6,24,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",1936,0,UNMEASURED,1,0,OFF,172,OK,OK,OK,OK,SAFETY_UI_COM_ERROR,['runAfterCancel'],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],116,0,0,1,50,32,2,62,80,44,1,29,24,0,32,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,184,80,0,7,63236,11797,33795,14357,0,40,COTTON_ECO,10_KG_(X54+1),5125,54295,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",161,42500,0,7,22,4,online
['ERROR'],41,1150,1180,2,40,32,7,26,21,800,30,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,UNMEASURED,1,0,OFF,34,OK,OK,OK,SAFETY_UI_COM_ERROR,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],16,0,0,1,40,32,0,0,3,0,1,29,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,63236,11797,33795,14357,0,41,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
"['NORMAL', 'ERROR']",41,1140,1180,2,40,32,7,26,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",5445,0,UNMEASURED,1,0,OFF,64,OK,OK,OK,SAFETY_UI_COM_ERROR,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],16,0,0,1,40,32,0,0,3,0,1,29,25,0,0,3,0,0,0,0,0,0,0,0,0,25,0,1,33,60,24,69,50,80,1,7,63236,11797,33795,14357,0,41,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],42,1090,1170,4,60,58,24,25,22,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2339,0,UNMEASURED,0,2,OFF,136,OK,OK,OK,SAFETY_UI_COM_ERROR,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],17,0,0,2,58,32,1,67,80,42,1,39,28,1,61,80,37,0,21,21,0,0,5,0,2,31,23,1,54,80,98,70,53,80,0,7,14852,6164,50946,8724,1,42,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,65535,15,25,22,4,online
['NORMAL'],43,1050,1120,4,60,60,34,25,24,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3591,0,UNMEASURED,0,1,OFF,120,OK,OK,OK,SAFETY_UI_COM_ERROR,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],4,0,0,1,61,37,4,58,80,53,1,42,28,5,56,80,66,0,20,20,0,0,5,0,1,28,22,0,0,8,0,58,68,80,0,7,42244,17428,12803,19988,0,43,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,65535,0,5,0,0,online
['NORMAL'],44,1070,1150,4,40,40,14,25,24,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3534,0,UNMEASURED,0,1,ON,117,OK,OK,OK,SAFETY_UI_COM_ERROR,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],4,0,0,1,41,40,1,54,80,56,1,34,25,1,56,80,55,0,20,20,0,0,5,0,1,25,21,0,0,8,0,52,77,80,1,7,14597,49427,50691,51987,0,44,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
['NORMAL'],45,1060,1130,4,40,40,16,25,23,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",5226,0,UNMEASURED,0,1,OFF,118,OK,OK,OK,SAFETY_UI_COM_ERROR,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],4,0,0,2,41,39,6,52,80,58,1,33,25,2,58,80,61,0,20,20,0,0,5,0,1,25,21,0,0,8,0,55,77,80,0,7,40197,28948,10756,31508,0,45,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
['NORMAL'],46,1050,1110,2,40,32,7,25,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2032,0,UNMEASURED,1,0,OFF,63,OK,OK,OK,SAFETY_UI_COM_ERROR,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],15,0,0,1,40,32,0,0,3,0,1,29,24,0,0,3,0,0,0,0,0,0,0,0,0,25,0,1,30,60,31,74,46,80,0,7,0,0,0,0,0,46,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],47,1090,1150,3,60,51,18,26,22,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2505,0,UNMEASURED,1,1,OFF,105,OK,OK,OK,SAFETY_UI_COM_ERROR,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],21,0,0,1,60,30,1,33,59,2,1,38,29,3,33,59,1,0,21,21,0,0,5,0,2,29,23,0,0,8,0,74,58,80,1,7,49924,5394,20483,7954,0,47,AUSTRALIA,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",95,65535,0,35,0,0,online
['NORMAL'],48,1100,1190,1,60,40,7,26,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4121,0,UNMEASURED,1,1,OFF,177,OK,OK,OK,SAFETY_UI_COM_ERROR,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],115,0,0,1,40,33,2,58,80,43,1,31,24,0,31,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,192,80,1,7,25348,63509,61442,278,0,48,COTTON_ECO,10_KG_(X54+1),5125,54295,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",161,42500,0,7,22,4,online
['NORMAL'],49,1070,1150,4,40,40,19,22,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2528,0,UNMEASURED,1,2,OFF,135,OK,OK,OK,SAFETY_UI_COM_ERROR,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],6,0,0,1,41,40,1,65,80,46,1,34,25,0,55,80,43,0,19,19,0,0,5,0,2,25,20,1,58,80,83,72,51,80,0,7,11781,63509,47875,278,0,49,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,10,0,0,online
['NORMAL'],50,1060,1130,4,40,40,16,24,24,800,800,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",707,0,UNMEASURED,0,0,OFF,112,OK,OK,OK,SAFETY_UI_COM_ERROR,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],4,0,0,3,41,39,3,57,80,56,1,33,24,1,56,80,61,0,20,21,0,0,5,0,0,0,0,0,0,0,0,56,72,80,0,7,45316,28948,15875,31508,0,50,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
['NORMAL'],34,1040,1120,4,60,60,44,24,18,1200,1150,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2987,0,UNMEASURED,0,0,OFF,115,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],2,0,0,9,60,31,2,54,100,49,6,43,26,2,37,100,42,0,19,20,0,0,5,0,0,0,0,0,0,0,0,71,37,115,0,7,34309,63509,8196,278,0,33,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,65535,0,10,0,0,online
